mese,categoria,bucket_ritardo_arrivo,minuti_anticipo,count,minuti_ritardo
2025-12,IR,"(60,120]",0.0,1,117.0
2025-12,MET,"(-1,0]",0.0,777,0.0
2025-12,MET,"(-10,-5]",2642.0,412,0.0
2025-12,MET,"(-15,-10]",64.0,6,0.0
2025-12,MET,"(-30,-15]",19.0,1,0.0
2025-12,MET,"(-5,-1]",6033.0,3083,0.0
2025-12,MET,"(0,1]",0.0,996,996.0
2025-12,MET,"(1,5]",0.0,1088,3207.0
2025-12,MET,"(10,15]",0.0,49,619.0
2025-12,MET,"(15,30]",0.0,39,861.0
2025-12,MET,"(30,60]",0.0,23,886.0
2025-12,MET,"(5,10]",0.0,186,1353.0
2025-12,MET,"(60,120]",0.0,3,204.0
2025-12,MET,> 120,0.0,1,166.0
2025-12,MET,missing,0.0,68,0.0
2025-12,NCL,"(-1,0]",0.0,10,0.0
2025-12,NCL,"(1,5]",0.0,1,3.0
2025-12,NCL,"(10,15]",0.0,2,28.0
2025-12,NCL,"(15,30]",0.0,1,18.0
2025-12,NCL,"(30,60]",0.0,5,228.0
2025-12,NCL,"(60,120]",0.0,4,377.0
2025-12,NCL,> 120,0.0,7,1210.0
2025-12,NCL,missing,0.0,5,0.0
2025-12,REG,"(-1,0]",0.0,22198,0.0
2025-12,REG,"(-10,-5]",73962.0,12296,0.0
2025-12,REG,"(-15,-10]",11464.0,1014,0.0
2025-12,REG,"(-30,-15]",4032.0,230,0.0
2025-12,REG,"(-5,-1]",167578.0,80750,0.0
2025-12,REG,"(-60,-30]",47.0,1,0.0
2025-12,REG,"(0,1]",0.0,26562,26562.0
2025-12,REG,"(1,5]",0.0,57672,180984.0
2025-12,REG,"(10,15]",0.0,4501,56946.0
2025-12,REG,"(15,30]",0.0,4097,87138.0
2025-12,REG,"(30,60]",0.0,1657,67890.0
2025-12,REG,"(5,10]",0.0,16304,120417.0
2025-12,REG,"(60,120]",0.0,381,30052.0
2025-12,REG,> 120,0.0,59,9773.0
2025-12,REG,missing,0.0,4279,0.0
2025-12,,"(-1,0]",0.0,726,0.0
2025-12,,"(-10,-5]",10629.0,1622,0.0
2025-12,,"(-15,-10]",4849.0,428,0.0
2025-12,,"(-30,-15]",1116.0,66,0.0
2025-12,,"(-5,-1]",7564.0,3241,0.0
2025-12,,"(-60,-30]",99.0,3,0.0
2025-12,,"(0,1]",0.0,958,958.0
2025-12,,"(1,5]",0.0,3910,13093.0
2025-12,,"(10,15]",0.0,1295,16427.0
2025-12,,"(15,30]",0.0,1583,34082.0
2025-12,,"(30,60]",0.0,981,41369.0
2025-12,,"(5,10]",0.0,2435,18713.0
2025-12,,"(60,120]",0.0,541,45390.0
2025-12,,> 120,0.0,184,29906.0
2025-12,,missing,0.0,126,0.0
2026-01,DIR,"(-1,0]",0.0,1,0.0
2026-01,EC,"(-1,0]",0.0,130,0.0
2026-01,EC,"(-10,-5]",594.0,95,0.0
2026-01,EC,"(-15,-10]",166.0,15,0.0
2026-01,EC,"(-30,-15]",93.0,6,0.0
2026-01,EC,"(-5,-1]",1175.0,474,0.0
2026-01,EC,"(0,1]",0.0,85,85.0
2026-01,EC,"(1,5]",0.0,234,786.0
2026-01,EC,"(10,15]",0.0,100,1277.0
2026-01,EC,"(15,30]",0.0,91,1912.0
2026-01,EC,"(30,60]",0.0,42,1655.0
2026-01,EC,"(5,10]",0.0,137,1054.0
2026-01,EC,"(60,120]",0.0,17,1360.0
2026-01,EC,> 120,0.0,5,1005.0
2026-01,ECFR,"(-1,0]",0.0,2,0.0
2026-01,ECFR,"(-10,-5]",58.0,8,0.0
2026-01,ECFR,"(-15,-10]",20.0,2,0.0
2026-01,ECFR,"(-5,-1]",6.0,3,0.0
2026-01,ECFR,"(0,1]",0.0,2,2.0
2026-01,ECFR,"(1,5]",0.0,3,9.0
2026-01,ECFR,"(10,15]",0.0,3,36.0
2026-01,ECFR,"(15,30]",0.0,14,334.0
2026-01,ECFR,"(30,60]",0.0,11,473.0
2026-01,ECFR,"(5,10]",0.0,9,70.0
2026-01,ECFR,"(60,120]",0.0,2,146.0
2026-01,ECFR,> 120,0.0,1,129.0
2026-01,EN,"(-1,0]",0.0,2,0.0
2026-01,EN,"(-10,-5]",14.0,2,0.0
2026-01,EN,"(-30,-15]",19.0,1,0.0
2026-01,EN,"(-5,-1]",2.0,1,0.0
2026-01,EN,"(0,1]",0.0,2,2.0
2026-01,EN,"(1,5]",0.0,9,36.0
2026-01,EN,"(10,15]",0.0,7,85.0
2026-01,EN,"(15,30]",0.0,13,277.0
2026-01,EN,"(30,60]",0.0,9,352.0
2026-01,EN,"(5,10]",0.0,7,52.0
2026-01,EN,"(60,120]",0.0,2,167.0
2026-01,EN,> 120,0.0,1,407.0
2026-01,EXP,"(-1,0]",0.0,3,0.0
2026-01,EXP,"(-10,-5]",6.0,1,0.0
2026-01,EXP,"(-5,-1]",12.0,5,0.0
2026-01,EXP,"(-60,-30]",43.0,1,0.0
2026-01,EXP,"(1,5]",0.0,2,5.0
2026-01,EXP,"(30,60]",0.0,1,33.0
2026-01,EXP,"(60,120]",0.0,1,106.0
2026-01,FA,"(-1,0]",0.0,49,0.0
2026-01,FA,"(-10,-5]",528.0,75,0.0
2026-01,FA,"(-15,-10]",257.0,24,0.0
2026-01,FA,"(-30,-15]",32.0,2,0.0
2026-01,FA,"(-5,-1]",203.0,81,0.0
2026-01,FA,"(0,1]",0.0,30,30.0
2026-01,FA,"(1,5]",0.0,101,348.0
2026-01,FA,"(10,15]",0.0,27,341.0
2026-01,FA,"(15,30]",0.0,29,628.0
2026-01,FA,"(30,60]",0.0,18,790.0
2026-01,FA,"(5,10]",0.0,60,459.0
2026-01,FA,"(60,120]",0.0,10,847.0
2026-01,FA,> 120,0.0,4,703.0
2026-01,FB,"(-1,0]",0.0,17,0.0
2026-01,FB,"(-10,-5]",128.0,23,0.0
2026-01,FB,"(-15,-10]",14.0,1,0.0
2026-01,FB,"(-5,-1]",148.0,65,0.0
2026-01,FB,"(0,1]",0.0,18,18.0
2026-01,FB,"(1,5]",0.0,51,168.0
2026-01,FB,"(10,15]",0.0,19,240.0
2026-01,FB,"(15,30]",0.0,13,255.0
2026-01,FB,"(30,60]",0.0,9,412.0
2026-01,FB,"(5,10]",0.0,28,220.0
2026-01,FB,"(60,120]",0.0,2,155.0
2026-01,FR,"(-1,0]",0.0,266,0.0
2026-01,FR,"(-10,-5]",3851.0,598,0.0
2026-01,FR,"(-15,-10]",2049.0,176,0.0
2026-01,FR,"(-30,-15]",773.0,44,0.0
2026-01,FR,"(-5,-1]",2984.0,1258,0.0
2026-01,FR,"(-60,-30]",31.0,1,0.0
2026-01,FR,"(0,1]",0.0,418,418.0
2026-01,FR,"(1,5]",0.0,1484,5020.0
2026-01,FR,"(10,15]",0.0,459,5825.0
2026-01,FR,"(15,30]",0.0,553,12006.0
2026-01,FR,"(30,60]",0.0,391,16584.0
2026-01,FR,"(5,10]",0.0,933,7172.0
2026-01,FR,"(60,120]",0.0,160,12978.0
2026-01,FR,> 120,0.0,28,4459.0
2026-01,IC,"(-1,0]",0.0,319,0.0
2026-01,IC,"(-10,-5]",3274.0,498,0.0
2026-01,IC,"(-15,-10]",1268.0,109,0.0
2026-01,IC,"(-30,-15]",453.0,24,0.0
2026-01,IC,"(-5,-1]",1626.0,707,0.0
2026-01,IC,"(-60,-30]",125.0,3,0.0
2026-01,IC,"(0,1]",0.0,206,206.0
2026-01,IC,"(1,5]",0.0,504,1666.0
2026-01,IC,"(10,15]",0.0,157,2047.0
2026-01,IC,"(15,30]",0.0,177,3892.0
2026-01,IC,"(30,60]",0.0,148,6202.0
2026-01,IC,"(5,10]",0.0,315,2410.0
2026-01,IC,"(60,120]",0.0,51,4437.0
2026-01,IC,> 120,0.0,18,3362.0
2026-01,IC,missing,0.0,12,0.0
2026-01,ICN,"(-1,0]",0.0,18,0.0
2026-01,ICN,"(-10,-5]",771.0,118,0.0
2026-01,ICN,"(-15,-10]",362.0,31,0.0
2026-01,ICN,"(-30,-15]",804.0,40,0.0
2026-01,ICN,"(-5,-1]",305.0,120,0.0
2026-01,ICN,"(-60,-30]",62.0,2,0.0
2026-01,ICN,"(0,1]",0.0,21,21.0
2026-01,ICN,"(1,5]",0.0,64,199.0
2026-01,ICN,"(10,15]",0.0,20,257.0
2026-01,ICN,"(15,30]",0.0,21,432.0
2026-01,ICN,"(30,60]",0.0,24,1059.0
2026-01,ICN,"(5,10]",0.0,30,236.0
2026-01,ICN,"(60,120]",0.0,10,843.0
2026-01,ICN,> 120,0.0,2,364.0
2026-01,MET,"(-1,0]",0.0,920,0.0
2026-01,MET,"(-10,-5]",2727.0,433,0.0
2026-01,MET,"(-15,-10]",30.0,3,0.0
2026-01,MET,"(-5,-1]",6075.0,3166,0.0
2026-01,MET,"(0,1]",0.0,954,954.0
2026-01,MET,"(1,5]",0.0,1042,2941.0
2026-01,MET,"(10,15]",0.0,40,496.0
2026-01,MET,"(15,30]",0.0,34,698.0
2026-01,MET,"(30,60]",0.0,13,568.0
2026-01,MET,"(5,10]",0.0,165,1191.0
2026-01,MET,"(60,120]",0.0,3,209.0
2026-01,NCL,"(-1,0]",0.0,5,0.0
2026-01,NCL,"(-10,-5]",16.0,2,0.0
2026-01,NCL,"(-15,-10]",11.0,1,0.0
2026-01,NCL,"(-30,-15]",40.0,2,0.0
2026-01,NCL,"(-5,-1]",12.0,4,0.0
2026-01,NCL,"(-60,-30]",271.0,7,0.0
2026-01,NCL,"(0,1]",0.0,1,1.0
2026-01,NCL,"(1,5]",0.0,3,11.0
2026-01,NCL,"(15,30]",0.0,2,52.0
2026-01,NCL,"(30,60]",0.0,3,129.0
2026-01,NCL,"(5,10]",0.0,5,39.0
2026-01,NCL,"(60,120]",0.0,6,540.0
2026-01,NCL,missing,0.0,2,0.0
2026-01,REG,"(-1,0]",0.0,31152,0.0
2026-01,REG,"(-10,-5]",72503.0,12064,0.0
2026-01,REG,"(-15,-10]",10492.0,932,0.0
2026-01,REG,"(-30,-15]",3307.0,189,0.0
2026-01,REG,"(-5,-1]",171886.0,83274,0.0
2026-01,REG,"(-60,-30]",74.0,2,0.0
2026-01,REG,"(0,1]",0.0,26834,26834.0
2026-01,REG,"(1,5]",0.0,55652,173895.0
2026-01,REG,"(10,15]",0.0,4493,56966.0
2026-01,REG,"(15,30]",0.0,4300,92047.0
2026-01,REG,"(30,60]",0.0,2023,83273.0
2026-01,REG,"(5,10]",0.0,15400,113971.0
2026-01,REG,"(60,120]",0.0,406,32064.0
2026-01,REG,> 120,0.0,60,8922.0
2026-01,REG,missing,0.0,211,0.0
2026-01,,"(-1,0]",0.0,15,0.0
2026-01,,"(-10,-5]",342.0,52,0.0
2026-01,,"(-15,-10]",183.0,16,0.0
2026-01,,"(-30,-15]",278.0,16,0.0
2026-01,,"(-5,-1]",316.0,127,0.0
2026-01,,"(-60,-30]",128.0,4,0.0
2026-01,,"(0,1]",0.0,36,36.0
2026-01,,"(1,5]",0.0,80,260.0
2026-01,,"(10,15]",0.0,21,275.0
2026-01,,"(15,30]",0.0,25,482.0
2026-01,,"(30,60]",0.0,18,725.0
2026-01,,"(5,10]",0.0,59,459.0
2026-01,,"(60,120]",0.0,4,336.0
2026-02,EC,"(-1,0]",0.0,66,0.0
2026-02,EC,"(-10,-5]",449.0,72,0.0
2026-02,EC,"(-15,-10]",331.0,29,0.0
2026-02,EC,"(-30,-15]",168.0,10,0.0
2026-02,EC,"(-5,-1]",1119.0,450,0.0
2026-02,EC,"(0,1]",0.0,102,102.0
2026-02,EC,"(1,5]",0.0,239,787.0
2026-02,EC,"(10,15]",0.0,72,911.0
2026-02,EC,"(15,30]",0.0,92,2039.0
2026-02,EC,"(30,60]",0.0,48,1956.0
2026-02,EC,"(5,10]",0.0,150,1169.0
2026-02,EC,"(60,120]",0.0,10,765.0
2026-02,EC,> 120,0.0,2,332.0
2026-02,ECFR,"(-1,0]",0.0,1,0.0
2026-02,ECFR,"(-10,-5]",40.0,5,0.0
2026-02,ECFR,"(-15,-10]",64.0,6,0.0
2026-02,ECFR,"(-5,-1]",11.0,4,0.0
2026-02,ECFR,"(0,1]",0.0,1,1.0
2026-02,ECFR,"(1,5]",0.0,4,10.0
2026-02,ECFR,"(10,15]",0.0,5,62.0
2026-02,ECFR,"(15,30]",0.0,5,116.0
2026-02,ECFR,"(30,60]",0.0,5,220.0
2026-02,ECFR,"(5,10]",0.0,15,120.0
2026-02,ECFR,"(60,120]",0.0,1,104.0
2026-02,EN,"(-5,-1]",4.0,2,0.0
2026-02,EN,"(1,5]",0.0,6,24.0
2026-02,EN,"(10,15]",0.0,10,122.0
2026-02,EN,"(15,30]",0.0,14,315.0
2026-02,EN,"(30,60]",0.0,7,294.0
2026-02,EN,"(5,10]",0.0,6,46.0
2026-02,EN,"(60,120]",0.0,1,119.0
2026-02,EN,> 120,0.0,4,735.0
2026-02,EXP,"(-1,0]",0.0,2,0.0
2026-02,EXP,"(-10,-5]",19.0,3,0.0
2026-02,EXP,"(-15,-10]",12.0,1,0.0
2026-02,EXP,"(-5,-1]",6.0,3,0.0
2026-02,EXP,"(1,5]",0.0,6,20.0
2026-02,EXP,"(10,15]",0.0,1,11.0
2026-02,EXP,"(30,60]",0.0,1,34.0
2026-02,EXP,"(5,10]",0.0,1,8.0
2026-02,FA,"(-1,0]",0.0,31,0.0
2026-02,FA,"(-10,-5]",308.0,46,0.0
2026-02,FA,"(-15,-10]",99.0,9,0.0
2026-02,FA,"(-30,-15]",51.0,3,0.0
2026-02,FA,"(-5,-1]",184.0,72,0.0
2026-02,FA,"(0,1]",0.0,22,22.0
2026-02,FA,"(1,5]",0.0,78,253.0
2026-02,FA,"(10,15]",0.0,24,314.0
2026-02,FA,"(15,30]",0.0,28,614.0
2026-02,FA,"(30,60]",0.0,25,1143.0
2026-02,FA,"(5,10]",0.0,49,379.0
2026-02,FA,"(60,120]",0.0,15,1240.0
2026-02,FA,> 120,0.0,2,312.0
2026-02,FB,"(-1,0]",0.0,13,0.0
2026-02,FB,"(-10,-5]",142.0,22,0.0
2026-02,FB,"(-15,-10]",72.0,6,0.0
2026-02,FB,"(-5,-1]",102.0,41,0.0
2026-02,FB,"(0,1]",0.0,10,10.0
2026-02,FB,"(1,5]",0.0,33,111.0
2026-02,FB,"(10,15]",0.0,18,231.0
2026-02,FB,"(15,30]",0.0,25,601.0
2026-02,FB,"(30,60]",0.0,6,264.0
2026-02,FB,"(5,10]",0.0,25,199.0
2026-02,FB,"(60,120]",0.0,8,730.0
2026-02,FB,> 120,0.0,3,441.0
2026-02,FR,"(-1,0]",0.0,244,0.0
2026-02,FR,"(-10,-5]",3831.0,590,0.0
2026-02,FR,"(-15,-10]",1394.0,125,0.0
2026-02,FR,"(-30,-15]",471.0,28,0.0
2026-02,FR,"(-5,-1]",2559.0,1114,0.0
2026-02,FR,"(0,1]",0.0,344,344.0
2026-02,FR,"(1,5]",0.0,1376,4614.0
2026-02,FR,"(10,15]",0.0,409,5237.0
2026-02,FR,"(15,30]",0.0,492,10628.0
2026-02,FR,"(30,60]",0.0,277,11620.0
2026-02,FR,"(5,10]",0.0,789,6032.0
2026-02,FR,"(60,120]",0.0,191,16648.0
2026-02,FR,> 120,0.0,63,10688.0
2026-02,IC,"(-1,0]",0.0,231,0.0
2026-02,IC,"(-10,-5]",2409.0,374,0.0
2026-02,IC,"(-15,-10]",895.0,78,0.0
2026-02,IC,"(-30,-15]",380.0,20,0.0
2026-02,IC,"(-5,-1]",1468.0,632,0.0
2026-02,IC,"(-60,-30]",38.0,1,0.0
2026-02,IC,"(0,1]",0.0,167,167.0
2026-02,IC,"(1,5]",0.0,464,1521.0
2026-02,IC,"(10,15]",0.0,156,2021.0
2026-02,IC,"(15,30]",0.0,187,4063.0
2026-02,IC,"(30,60]",0.0,93,4073.0
2026-02,IC,"(5,10]",0.0,280,2184.0
2026-02,IC,"(60,120]",0.0,57,4746.0
2026-02,IC,<= -60,67.0,1,0.0
2026-02,IC,> 120,0.0,16,2571.0
2026-02,ICN,"(-1,0]",0.0,16,0.0
2026-02,ICN,"(-10,-5]",537.0,86,0.0
2026-02,ICN,"(-15,-10]",120.0,10,0.0
2026-02,ICN,"(-30,-15]",532.0,26,0.0
2026-02,ICN,"(-5,-1]",314.0,127,0.0
2026-02,ICN,"(-60,-30]",54.0,1,0.0
2026-02,ICN,"(0,1]",0.0,25,25.0
2026-02,ICN,"(1,5]",0.0,66,209.0
2026-02,ICN,"(10,15]",0.0,21,273.0
2026-02,ICN,"(15,30]",0.0,18,393.0
2026-02,ICN,"(30,60]",0.0,15,644.0
2026-02,ICN,"(5,10]",0.0,33,262.0
2026-02,ICN,"(60,120]",0.0,13,1165.0
2026-02,ICN,> 120,0.0,4,717.0
2026-02,IR,"(30,60]",0.0,1,56.0
2026-02,MET,"(-1,0]",0.0,748,0.0
2026-02,MET,"(-10,-5]",2369.0,377,0.0
2026-02,MET,"(-15,-10]",162.0,14,0.0
2026-02,MET,"(-5,-1]",4984.0,2580,0.0
2026-02,MET,"(0,1]",0.0,947,947.0
2026-02,MET,"(1,5]",0.0,915,2563.0
2026-02,MET,"(10,15]",0.0,35,456.0
2026-02,MET,"(15,30]",0.0,30,648.0
2026-02,MET,"(30,60]",0.0,14,630.0
2026-02,MET,"(5,10]",0.0,102,738.0
2026-02,MET,"(60,120]",0.0,1,63.0
2026-02,NCL,"(-1,0]",0.0,12,0.0
2026-02,NCL,"(-10,-5]",7.0,1,0.0
2026-02,NCL,"(-15,-10]",87.0,7,0.0
2026-02,NCL,"(-30,-15]",211.0,9,0.0
2026-02,NCL,"(-5,-1]",19.0,7,0.0
2026-02,NCL,"(-60,-30]",418.0,10,0.0
2026-02,NCL,"(0,1]",0.0,1,1.0
2026-02,NCL,"(1,5]",0.0,3,11.0
2026-02,NCL,"(10,15]",0.0,4,52.0
2026-02,NCL,"(15,30]",0.0,12,279.0
2026-02,NCL,"(30,60]",0.0,10,476.0
2026-02,NCL,"(5,10]",0.0,3,25.0
2026-02,NCL,"(60,120]",0.0,22,1795.0
2026-02,NCL,<= -60,131.0,2,0.0
2026-02,NCL,> 120,0.0,2,242.0
2026-02,REG,"(-1,0]",0.0,24435,0.0
2026-02,REG,"(-10,-5]",65797.0,10952,0.0
2026-02,REG,"(-15,-10]",9236.0,826,0.0
2026-02,REG,"(-30,-15]",2863.0,164,0.0
2026-02,REG,"(-5,-1]",157024.0,77432,0.0
2026-02,REG,"(-60,-30]",36.0,1,0.0
2026-02,REG,"(0,1]",0.0,26431,26431.0
2026-02,REG,"(1,5]",0.0,52866,163991.0
2026-02,REG,"(10,15]",0.0,3818,48332.0
2026-02,REG,"(15,30]",0.0,3611,77011.0
2026-02,REG,"(30,60]",0.0,1425,57712.0
2026-02,REG,"(5,10]",0.0,14141,104410.0
2026-02,REG,"(60,120]",0.0,272,21220.0
2026-02,REG,> 120,0.0,27,4358.0
2026-02,nan,"(-1,0]",0.0,6,0.0
2026-02,nan,"(-10,-5]",76.0,12,0.0
2026-02,nan,"(-15,-10]",32.0,3,0.0
2026-02,nan,"(-5,-1]",27.0,13,0.0
2026-02,nan,"(0,1]",0.0,7,7.0
2026-02,nan,"(1,5]",0.0,25,77.0
2026-02,nan,"(10,15]",0.0,2,28.0
2026-02,nan,"(15,30]",0.0,2,48.0
2026-02,nan,"(30,60]",0.0,3,146.0
2026-02,nan,"(5,10]",0.0,6,51.0
2026-02,nan,"(60,120]",0.0,1,68.0
2026-02,,"(-1,0]",0.0,59,0.0
2026-02,,"(-10,-5]",545.0,87,0.0
2026-02,,"(-15,-10]",264.0,26,0.0
2026-02,,"(-5,-1]",282.0,124,0.0
2026-02,,"(0,1]",0.0,65,65.0
2026-02,,"(1,5]",0.0,253,801.0
2026-02,,"(10,15]",0.0,16,232.0
2026-02,,"(15,30]",0.0,24,576.0
2026-02,,"(30,60]",0.0,36,1752.0
2026-02,,"(5,10]",0.0,48,404.0
2026-02,,"(60,120]",0.0,12,816.0
