mese,categoria,cod_stazione,ruolo,bucket_ritardo_arrivo,count,minuti_ritardo,minuti_anticipo
2026-02,IC,S04501,arrivo,"(10,15]",1,14,0
2026-02,IC,S04501,arrivo,"(5,10]",1,7,0
2026-02,IC,S04501,partenza,"(-10,-5]",1,0,5
2026-02,IC,S04501,partenza,"(-5,-1]",3,0,7
2026-02,IC,S04501,partenza,"(0,1]",1,1,0
2026-02,IC,S04501,partenza,"(1,5]",2,9,0
2026-02,IC,S04501,partenza,"(10,15]",1,13,0
2026-02,IC,S04501,partenza,"(15,30]",1,28,0
2026-02,IC,S04501,partenza,"(5,10]",1,8,0
2026-02,IC,S04515,arrivo,"(10,15]",1,13,0
2026-02,IC,S04700,arrivo,"(-5,-1]",1,0,4
2026-02,IC,S04702,arrivo,"(-10,-5]",1,0,8
2026-02,IC,S04702,arrivo,"(5,10]",1,7,0
2026-02,IC,S04702,partenza,"(-5,-1]",1,0,4
2026-02,IC,S04725,arrivo,"(1,5]",1,4,0
2026-02,IC,S04725,arrivo,"(30,60]",1,32,0
2026-02,IC,S04725,partenza,"(-1,0]",1,0,0
2026-02,IC,S04725,partenza,"(10,15]",1,14,0
2026-02,IC,S04801,arrivo,"(-10,-5]",1,0,5
2026-02,IC,S04801,arrivo,"(-15,-10]",1,0,14
2026-02,IC,S04801,arrivo,"(-30,-15]",1,0,19
2026-02,IC,S04801,partenza,"(-10,-5]",2,0,15
2026-02,IC,S04801,partenza,"(1,5]",1,3,0
2026-02,IC,S04801,partenza,"(5,10]",1,6,0
2026-02,IC,S05007,arrivo,"(-5,-1]",1,0,2
2026-02,IC,S05043,arrivo,"(-5,-1]",1,0,1
2026-02,IC,S05043,arrivo,"(15,30]",1,20,0
2026-02,IC,S05043,partenza,"(-5,-1]",2,0,4
2026-02,IC,S05043,partenza,"(5,10]",1,10,0
2026-02,IC,S06000,arrivo,"(-1,0]",1,0,0
2026-02,IC,S06000,arrivo,"(1,5]",2,5,0
2026-02,IC,S06000,arrivo,"(15,30]",1,29,0
2026-02,IC,S06000,partenza,"(-10,-5]",1,0,7
2026-02,IC,S06000,partenza,"(-5,-1]",1,0,2
2026-02,IC,S06000,partenza,"(1,5]",1,3,0
2026-02,IC,S06000,partenza,"(5,10]",1,6,0
2026-02,IC,S06039,arrivo,"(-10,-5]",1,0,9
2026-02,IC,S06039,arrivo,"(-15,-10]",1,0,13
2026-02,IC,S06039,partenza,"(-5,-1]",1,0,4
2026-02,IC,S06416,arrivo,"(-1,0]",1,0,0
2026-02,IC,S06416,arrivo,"(0,1]",1,1,0
2026-02,IC,S06416,arrivo,"(15,30]",1,18,0
2026-02,IC,S06416,partenza,"(-1,0]",1,0,0
2026-02,IC,S06416,partenza,"(1,5]",1,3,0
2026-02,IC,S06416,partenza,"(10,15]",1,11,0
2026-02,IC,S06421,arrivo,"(-10,-5]",1,0,8
2026-02,IC,S06421,partenza,"(30,60]",1,40,0
2026-02,IC,S06725,arrivo,"(-1,0]",1,0,0
2026-02,IC,S06725,arrivo,"(-5,-1]",3,0,5
2026-02,IC,S06725,arrivo,"(0,1]",1,1,0
2026-02,IC,S06725,arrivo,"(1,5]",3,9,0
2026-02,IC,S06725,partenza,"(-1,0]",1,0,0
2026-02,IC,S06725,partenza,"(-10,-5]",2,0,10
2026-02,IC,S06725,partenza,"(-5,-1]",1,0,2
2026-02,IC,S06725,partenza,"(1,5]",1,2,0
2026-02,IC,S06725,partenza,"(5,10]",1,7,0
2026-02,IC,S07004,arrivo,"(15,30]",1,23,0
2026-02,IC,S07004,partenza,"(30,60]",1,49,0
2026-02,IC,S07113,arrivo,"(-5,-1]",1,0,4
2026-02,IC,S07113,arrivo,"(1,5]",1,3,0
2026-02,IC,S07113,arrivo,"(30,60]",1,44,0
2026-02,IC,S07113,arrivo,"(60,120]",1,72,0
2026-02,IC,S07113,partenza,"(-5,-1]",1,0,3
2026-02,IC,S07113,partenza,"(0,1]",1,1,0
2026-02,IC,S07113,partenza,"(30,60]",1,32,0
2026-02,IC,S07226,arrivo,"(-10,-5]",1,0,7
2026-02,IC,S07226,arrivo,"(-5,-1]",1,0,4
2026-02,IC,S07226,arrivo,"(1,5]",1,3,0
2026-02,IC,S07226,partenza,"(15,30]",1,18,0
2026-02,IC,S07226,partenza,"(5,10]",1,10,0
2026-02,IC,S07810,arrivo,"(1,5]",1,2,0
2026-02,IC,S07810,partenza,"(5,10]",1,6,0
2026-02,IC,S08409,arrivo,"(-1,0]",1,0,0
2026-02,IC,S08409,arrivo,"(-10,-5]",4,0,26
2026-02,IC,S08409,arrivo,"(-15,-10]",1,0,12
2026-02,IC,S08409,arrivo,"(-30,-15]",1,0,15
2026-02,IC,S08409,arrivo,"(-5,-1]",5,0,12
2026-02,IC,S08409,arrivo,"(0,1]",2,2,0
2026-02,IC,S08409,arrivo,"(1,5]",2,6,0
2026-02,IC,S08409,arrivo,"(10,15]",1,13,0
2026-02,IC,S08409,arrivo,"(30,60]",3,121,0
2026-02,IC,S08409,arrivo,"(5,10]",2,16,0
2026-02,IC,S08409,arrivo,"(60,120]",1,77,0
2026-02,IC,S08409,partenza,"(-1,0]",2,0,0
2026-02,IC,S08409,partenza,"(-10,-5]",8,0,58
2026-02,IC,S08409,partenza,"(-15,-10]",1,0,10
2026-02,IC,S08409,partenza,"(-5,-1]",2,0,7
2026-02,IC,S08409,partenza,"(1,5]",2,6,0
2026-02,IC,S08409,partenza,"(10,15]",2,29,0
2026-02,IC,S08409,partenza,"(15,30]",2,46,0
2026-02,IC,S08409,partenza,"(30,60]",3,145,0
2026-02,IC,S08409,partenza,"(5,10]",1,6,0
2026-02,IC,S08409,partenza,"(60,120]",1,72,0
2026-02,IC,S09211,arrivo,"(1,5]",1,3,0
2026-02,IC,S09211,arrivo,"(10,15]",1,12,0
2026-02,IC,S09211,partenza,"(-10,-5]",1,0,5
2026-02,IC,S09211,partenza,"(-5,-1]",1,0,2
2026-02,IC,S09218,arrivo,"(-1,0]",1,0,0
2026-02,IC,S09218,arrivo,"(10,15]",1,11,0
2026-02,IC,S09218,partenza,"(-1,0]",1,0,0
2026-02,IC,S09218,partenza,"(0,1]",1,1,0
2026-02,IC,S09218,partenza,"(1,5]",1,4,0
2026-02,IC,S09218,partenza,"(30,60]",1,32,0
2026-02,IC,S09818,arrivo,"(-10,-5]",1,0,9
2026-02,IC,S09818,arrivo,"(-5,-1]",1,0,1
2026-02,IC,S09818,arrivo,"(10,15]",1,14,0
2026-02,IC,S09818,arrivo,"(15,30]",1,23,0
2026-02,IC,S09818,partenza,"(-1,0]",1,0,0
2026-02,IC,S09818,partenza,"(-10,-5]",1,0,5
2026-02,IC,S09818,partenza,"(-5,-1]",1,0,2
2026-02,IC,S09818,partenza,"(1,5]",1,4,0
2026-02,IC,S09818,partenza,"(15,30]",1,18,0
2026-02,IC,S11119,arrivo,"(-10,-5]",1,0,5
2026-02,IC,S11119,arrivo,"(-30,-15]",1,0,15
2026-02,IC,S11119,arrivo,"(0,1]",1,1,0
2026-02,IC,S11119,arrivo,"(1,5]",1,4,0
2026-02,IC,S11119,partenza,"(-5,-1]",1,0,3
2026-02,IC,S11119,partenza,"(1,5]",1,2,0
2026-02,IC,S11119,partenza,"(10,15]",1,15,0
2026-02,IC,S11119,partenza,"(60,120]",1,86,0
2026-02,IC,S11145,arrivo,"(-1,0]",1,0,0
2026-02,IC,S11145,arrivo,"(-10,-5]",1,0,6
2026-02,IC,S11145,arrivo,"(-15,-10]",1,0,10
2026-02,IC,S11145,arrivo,"(-5,-1]",2,0,7
2026-02,IC,S11145,arrivo,"(1,5]",1,2,0
2026-02,IC,S11145,arrivo,"(5,10]",2,13,0
2026-02,IC,S11145,partenza,"(-10,-5]",1,0,7
2026-02,IC,S11145,partenza,"(-5,-1]",1,0,2
2026-02,IC,S11145,partenza,"(0,1]",2,2,0
2026-02,IC,S11145,partenza,"(1,5]",2,6,0
2026-02,IC,S11145,partenza,"(10,15]",1,11,0
2026-02,IC,S11145,partenza,"(15,30]",1,21,0
2026-02,IC,S11145,partenza,"(5,10]",1,7,0
2026-02,IC,S11465,arrivo,"(-10,-5]",2,0,11
2026-02,IC,S11465,arrivo,"(30,60]",1,51,0
2026-02,IC,S11465,partenza,"(-15,-10]",1,0,12
2026-02,IC,S11465,partenza,"(-5,-1]",1,0,2
2026-02,IC,S11465,partenza,"(5,10]",1,6,0
2026-02,IC,S11774,arrivo,"(-5,-1]",1,0,3
2026-02,IC,S11774,arrivo,"(10,15]",1,15,0
2026-02,IC,S11774,partenza,"(-30,-15]",1,0,15
2026-02,IC,S11774,partenza,"(0,1]",1,1,0
2026-02,IC,S11781,arrivo,"(-10,-5]",2,0,16
2026-02,IC,S11781,arrivo,"(-15,-10]",1,0,10
2026-02,IC,S11781,arrivo,"(-5,-1]",2,0,7
2026-02,IC,S11781,arrivo,"(0,1]",1,1,0
2026-02,IC,S11781,arrivo,"(10,15]",1,15,0
2026-02,IC,S11781,arrivo,"(15,30]",1,23,0
2026-02,IC,S11781,partenza,"(-1,0]",1,0,0
2026-02,IC,S11781,partenza,"(-10,-5]",2,0,11
2026-02,IC,S11781,partenza,"(-15,-10]",1,0,10
2026-02,IC,S11781,partenza,"(-5,-1]",2,0,4
2026-02,IC,S11781,partenza,"(1,5]",1,2,0
2026-02,IC,S11781,partenza,"(5,10]",1,10,0
2026-02,IC,S12002,arrivo,"(-10,-5]",1,0,9
2026-02,IC,S12002,arrivo,"(-5,-1]",1,0,2
2026-02,IC,S12002,arrivo,"(0,1]",1,1,0
2026-02,IC,S12002,arrivo,"(1,5]",1,4,0
2026-02,IC,S12002,arrivo,<= -60,1,0,67
2026-02,IC,S12002,partenza,"(-1,0]",1,0,0
2026-02,IC,S12002,partenza,"(0,1]",1,1,0
2026-02,IC,S12002,partenza,"(1,5]",1,4,0
2026-02,IC,S12301,arrivo,"(-1,0]",4,0,0
2026-02,IC,S12301,arrivo,"(0,1]",1,1,0
2026-02,IC,S12301,arrivo,"(1,5]",1,4,0
2026-02,IC,S12301,arrivo,"(15,30]",2,45,0
2026-02,IC,S12301,arrivo,"(30,60]",1,50,0
2026-02,IC,S12301,partenza,"(-30,-15]",1,0,15
2026-02,IC,S12301,partenza,"(-5,-1]",2,0,5
2026-02,IC,S12301,partenza,"(0,1]",1,1,0
2026-02,IC,S12301,partenza,"(1,5]",2,6,0
2026-02,IC,S12301,partenza,"(10,15]",1,13,0
2026-02,IC,S12301,partenza,<= -60,1,0,67
2026-02,ICN,S00219,arrivo,"(-1,0]",1,0,0
2026-02,ICN,S00219,arrivo,"(-15,-10]",1,0,12
2026-02,ICN,S00219,arrivo,"(-5,-1]",1,0,3
2026-02,ICN,S00219,arrivo,"(0,1]",1,1,0
2026-02,ICN,S00219,arrivo,"(10,15]",1,14,0
2026-02,ICN,S00219,partenza,"(-10,-5]",1,0,9
2026-02,ICN,S00219,partenza,"(-5,-1]",1,0,2
2026-02,ICN,S00219,partenza,"(0,1]",1,1,0
2026-02,ICN,S00219,partenza,"(10,15]",1,12,0
2026-02,ICN,S01700,arrivo,"(-10,-5]",1,0,9
2026-02,ICN,S01700,arrivo,"(10,15]",1,14,0
2026-02,ICN,S01700,arrivo,"(30,60]",1,44,0
2026-02,ICN,S01700,arrivo,"(5,10]",2,16,0
2026-02,ICN,S01700,partenza,"(-10,-5]",1,0,5
2026-02,ICN,S01700,partenza,"(-5,-1]",1,0,2
2026-02,ICN,S02026,arrivo,"(-10,-5]",1,0,8
2026-02,ICN,S03317,arrivo,"(-10,-5]",1,0,6
2026-02,ICN,S03317,partenza,"(-1,0]",1,0,0
2026-02,ICN,S03317,partenza,"(-5,-1]",1,0,1
2026-02,ICN,S08409,arrivo,"(-1,0]",1,0,0
2026-02,ICN,S08409,arrivo,"(-10,-5]",1,0,9
2026-02,ICN,S08409,arrivo,"(-5,-1]",1,0,1
2026-02,ICN,S08409,partenza,"(-1,0]",1,0,0
2026-02,ICN,S08409,partenza,"(-10,-5]",1,0,6
2026-02,ICN,S09818,arrivo,"(-10,-5]",1,0,9
2026-02,ICN,S09818,arrivo,"(0,1]",1,1,0
2026-02,ICN,S09818,partenza,"(-15,-10]",1,0,12
2026-02,ICN,S09818,partenza,"(-5,-1]",1,0,3
2026-02,ICN,S09818,partenza,"(0,1]",1,1,0
2026-02,ICN,S09818,partenza,"(10,15]",1,14,0
2026-02,ICN,S11145,arrivo,"(-10,-5]",1,0,5
2026-02,ICN,S11145,arrivo,"(-5,-1]",2,0,4
2026-02,ICN,S11145,arrivo,"(10,15]",1,12,0
2026-02,ICN,S11145,partenza,"(-10,-5]",1,0,9
2026-02,ICN,S11145,partenza,"(10,15]",1,14,0
2026-02,ICN,S11145,partenza,"(5,10]",2,16,0
2026-02,ICN,S11781,arrivo,"(-10,-5]",1,0,7
2026-02,ICN,S11781,partenza,"(-1,0]",1,0,0
2026-02,ICN,S12002,arrivo,"(-30,-15]",1,0,27
2026-02,ICN,S12002,arrivo,"(-5,-1]",1,0,3
2026-02,ICN,S12002,arrivo,"(1,5]",1,3,0
2026-02,ICN,S12002,arrivo,"(15,30]",1,22,0
2026-02,ICN,S12002,partenza,"(-10,-5]",1,0,6
2026-02,ICN,S12002,partenza,"(-5,-1]",2,0,8
2026-02,ICN,S12002,partenza,"(1,5]",1,4,0
2026-02,ICN,S12301,arrivo,"(-1,0]",1,0,0
2026-02,ICN,S12301,arrivo,"(-10,-5]",1,0,6
2026-02,ICN,S12301,arrivo,"(-5,-1]",2,0,8
2026-02,ICN,S12301,arrivo,"(1,5]",1,4,0
2026-02,ICN,S12301,partenza,"(-10,-5]",1,0,9
2026-02,ICN,S12301,partenza,"(-30,-15]",1,0,27
2026-02,ICN,S12301,partenza,"(-5,-1]",1,0,3
2026-02,ICN,S12301,partenza,"(1,5]",1,3,0
2026-02,ICN,S12301,partenza,"(15,30]",1,22,0
2026-02,ICN,S12301,partenza,"(30,60]",1,44,0
2026-02,MET,S09101,arrivo,"(-1,0]",8,0,0
2026-02,MET,S09101,arrivo,"(-10,-5]",2,0,10
2026-02,MET,S09101,arrivo,"(-5,-1]",25,0,43
2026-02,MET,S09101,arrivo,"(0,1]",13,13,0
2026-02,MET,S09101,arrivo,"(1,5]",16,47,0
2026-02,MET,S09101,partenza,"(-1,0]",5,0,0
2026-02,MET,S09101,partenza,"(-10,-5]",1,0,5
2026-02,MET,S09101,partenza,"(-5,-1]",32,0,54
2026-02,MET,S09101,partenza,"(0,1]",11,11,0
2026-02,MET,S09101,partenza,"(1,5]",14,33,0
2026-02,MET,S09101,partenza,"(5,10]",2,13,0
2026-02,MET,S09103,arrivo,"(-1,0]",1,0,0
2026-02,MET,S09103,arrivo,"(-10,-5]",3,0,18
2026-02,MET,S09103,arrivo,"(-15,-10]",1,0,11
2026-02,MET,S09103,arrivo,"(-5,-1]",24,0,55
2026-02,MET,S09103,arrivo,"(0,1]",3,3,0
2026-02,MET,S09103,arrivo,"(1,5]",1,4,0
2026-02,MET,S09103,partenza,"(-1,0]",4,0,0
2026-02,MET,S09103,partenza,"(-10,-5]",9,0,59
2026-02,MET,S09103,partenza,"(-5,-1]",10,0,23
2026-02,MET,S09103,partenza,"(0,1]",7,7,0
2026-02,MET,S09103,partenza,"(1,5]",3,9,0
2026-02,MET,S09103,partenza,"(10,15]",1,15,0
2026-02,MET,S09103,partenza,"(15,30]",1,20,0
2026-02,MET,S09103,partenza,"(30,60]",1,50,0
2026-02,MET,S09103,partenza,"(5,10]",1,6,0
2026-02,MET,S09110,arrivo,"(-5,-1]",1,0,4
2026-02,MET,S09110,partenza,"(-5,-1]",1,0,3
2026-02,MET,S09211,arrivo,"(0,1]",2,2,0
2026-02,MET,S09211,arrivo,"(1,5]",1,2,0
2026-02,MET,S09211,partenza,"(-5,-1]",1,0,3
2026-02,MET,S09211,partenza,"(1,5]",1,4,0
2026-02,MET,S09756,arrivo,"(-1,0]",2,0,0
2026-02,MET,S09756,arrivo,"(0,1]",2,2,0
2026-02,MET,S09756,arrivo,"(1,5]",2,6,0
2026-02,MET,S09756,arrivo,"(5,10]",1,6,0
2026-02,MET,S09756,partenza,"(-5,-1]",2,0,3
2026-02,MET,S09800,arrivo,"(-1,0]",6,0,0
2026-02,MET,S09800,arrivo,"(-10,-5]",1,0,5
2026-02,MET,S09800,arrivo,"(-5,-1]",29,0,41
2026-02,MET,S09800,arrivo,"(0,1]",14,14,0
2026-02,MET,S09800,arrivo,"(1,5]",15,37,0
2026-02,MET,S09800,arrivo,"(5,10]",2,13,0
2026-02,MET,S09800,partenza,"(-1,0]",7,0,0
2026-02,MET,S09800,partenza,"(-10,-5]",3,0,17
2026-02,MET,S09800,partenza,"(-15,-10]",1,0,11
2026-02,MET,S09800,partenza,"(-5,-1]",26,0,44
2026-02,MET,S09800,partenza,"(0,1]",12,12,0
2026-02,MET,S09800,partenza,"(1,5]",16,47,0
2026-02,MET,S09806,arrivo,"(1,5]",1,3,0
2026-02,MET,S09806,arrivo,"(5,10]",1,9,0
2026-02,MET,S09806,partenza,"(-5,-1]",2,0,3
2026-02,MET,S09818,arrivo,"(-10,-5]",9,0,59
2026-02,MET,S09818,arrivo,"(-5,-1]",8,0,21
2026-02,MET,S09818,arrivo,"(0,1]",1,1,0
2026-02,MET,S09818,arrivo,"(1,5]",1,3,0
2026-02,MET,S09818,arrivo,"(10,15]",1,15,0
2026-02,MET,S09818,arrivo,"(15,30]",1,20,0
2026-02,MET,S09818,arrivo,"(30,60]",1,50,0
2026-02,MET,S09818,partenza,"(-1,0]",1,0,0
2026-02,MET,S09818,partenza,"(-10,-5]",2,0,11
2026-02,MET,S09818,partenza,"(-5,-1]",17,0,37
2026-02,MET,S09818,partenza,"(0,1]",3,3,0
2026-02,MET,S09818,partenza,"(1,5]",2,5,0
2026-02,NCL,S02011,arrivo,"(-60,-30]",1,0,42
2026-02,NCL,S02011,arrivo,"(1,5]",1,2,0
2026-02,NCL,S02011,partenza,"(-60,-30]",1,0,36
2026-02,NCL,S02114,arrivo,"(-60,-30]",1,0,36
2026-02,NCL,S02114,partenza,"(-60,-30]",1,0,42
2026-02,NCL,S02114,partenza,"(1,5]",1,2,0
2026-02,REG,N00024,arrivo,"(-1,0]",1,0,0
2026-02,REG,N00024,arrivo,"(-5,-1]",2,0,2
2026-02,REG,N00024,arrivo,"(0,1]",4,4,0
2026-02,REG,N00024,arrivo,"(1,5]",8,24,0
2026-02,REG,N00024,arrivo,"(15,30]",1,18,0
2026-02,REG,N00024,arrivo,"(5,10]",1,6,0
2026-02,REG,N00024,partenza,"(-1,0]",4,0,0
2026-02,REG,N00024,partenza,"(-5,-1]",2,0,3
2026-02,REG,N00024,partenza,"(0,1]",3,3,0
2026-02,REG,N00024,partenza,"(1,5]",4,11,0
2026-02,REG,N00024,partenza,"(5,10]",4,32,0
2026-02,REG,N00025,arrivo,"(1,5]",1,2,0
2026-02,REG,N00025,arrivo,"(5,10]",1,6,0
2026-02,REG,N00025,partenza,"(-5,-1]",1,0,3
2026-02,REG,N00055,arrivo,"(-1,0]",5,0,0
2026-02,REG,N00055,arrivo,"(-5,-1]",4,0,5
2026-02,REG,N00055,arrivo,"(1,5]",4,15,0
2026-02,REG,N00055,arrivo,"(15,30]",1,22,0
2026-02,REG,N00055,arrivo,"(5,10]",1,7,0
2026-02,REG,N00055,partenza,"(-1,0]",3,0,0
2026-02,REG,N00055,partenza,"(-5,-1]",3,0,4
2026-02,REG,N00055,partenza,"(0,1]",4,4,0
2026-02,REG,N00055,partenza,"(1,5]",4,9,0
2026-02,REG,N00055,partenza,"(15,30]",1,30,0
2026-02,REG,N00055,partenza,"(5,10]",3,21,0
2026-02,REG,N00068,arrivo,"(1,5]",1,3,0
2026-02,REG,N00068,partenza,"(0,1]",1,1,0
2026-02,REG,N00074,arrivo,"(-1,0]",1,0,0
2026-02,REG,N00074,arrivo,"(1,5]",3,11,0
2026-02,REG,N00074,arrivo,"(5,10]",1,6,0
2026-02,REG,N00074,partenza,"(-1,0]",1,0,0
2026-02,REG,N00074,partenza,"(0,1]",1,1,0
2026-02,REG,N00074,partenza,"(1,5]",2,10,0
2026-02,REG,N00074,partenza,"(5,10]",2,19,0
2026-02,REG,N00079,arrivo,"(-1,0]",4,0,0
2026-02,REG,N00079,arrivo,"(-5,-1]",6,0,7
2026-02,REG,N00079,arrivo,"(0,1]",2,2,0
2026-02,REG,N00079,arrivo,"(1,5]",2,6,0
2026-02,REG,N00079,arrivo,"(15,30]",2,59,0
2026-02,REG,N00079,arrivo,"(30,60]",1,31,0
2026-02,REG,N00079,arrivo,"(5,10]",1,7,0
2026-02,REG,N00079,partenza,"(-1,0]",6,0,0
2026-02,REG,N00079,partenza,"(-5,-1]",2,0,2
2026-02,REG,N00079,partenza,"(1,5]",6,19,0
2026-02,REG,N00079,partenza,"(10,15]",1,12,0
2026-02,REG,N00079,partenza,"(15,30]",1,16,0
2026-02,REG,N00079,partenza,"(5,10]",2,13,0
2026-02,REG,N00210,arrivo,"(-1,0]",3,0,0
2026-02,REG,N00210,arrivo,"(-5,-1]",3,0,4
2026-02,REG,N00210,arrivo,"(0,1]",2,2,0
2026-02,REG,N00210,arrivo,"(1,5]",7,27,0
2026-02,REG,N00210,arrivo,"(5,10]",1,6,0
2026-02,REG,N00210,partenza,"(-1,0]",2,0,0
2026-02,REG,N00210,partenza,"(0,1]",1,1,0
2026-02,REG,N00210,partenza,"(1,5]",4,15,0
2026-02,REG,N00210,partenza,"(5,10]",2,12,0
2026-02,REG,N00217,arrivo,"(1,5]",1,3,0
2026-02,REG,N00221,arrivo,"(-5,-1]",1,0,1
2026-02,REG,N00226,arrivo,"(0,1]",1,1,0
2026-02,REG,N00226,arrivo,"(1,5]",1,4,0
2026-02,REG,N00226,partenza,"(-1,0]",1,0,0
2026-02,REG,N00226,partenza,"(-5,-1]",1,0,1
2026-02,REG,N00226,partenza,"(1,5]",1,2,0
2026-02,REG,N00235,arrivo,"(-1,0]",3,0,0
2026-02,REG,N00235,arrivo,"(-10,-5]",1,0,5
2026-02,REG,N00235,arrivo,"(-5,-1]",7,0,15
2026-02,REG,N00235,arrivo,"(0,1]",1,1,0
2026-02,REG,N00235,arrivo,"(1,5]",1,4,0
2026-02,REG,N00235,arrivo,"(5,10]",1,7,0
2026-02,REG,N00235,partenza,"(-5,-1]",1,0,1
2026-02,REG,N00235,partenza,"(1,5]",4,16,0
2026-02,REG,N00235,partenza,"(10,15]",2,28,0
2026-02,REG,N00235,partenza,"(30,60]",1,33,0
2026-02,REG,N00235,partenza,"(5,10]",6,42,0
2026-02,REG,S00016,arrivo,"(10,15]",1,13,0
2026-02,REG,S00016,partenza,"(-5,-1]",1,0,2
2026-02,REG,S00034,arrivo,"(-1,0]",6,0,0
2026-02,REG,S00034,arrivo,"(-10,-5]",1,0,5
2026-02,REG,S00034,arrivo,"(-5,-1]",7,0,12
2026-02,REG,S00034,arrivo,"(0,1]",5,5,0
2026-02,REG,S00034,arrivo,"(1,5]",2,6,0
2026-02,REG,S00034,arrivo,"(15,30]",2,35,0
2026-02,REG,S00034,arrivo,"(5,10]",2,16,0
2026-02,REG,S00034,partenza,"(-1,0]",2,0,0
2026-02,REG,S00034,partenza,"(-5,-1]",3,0,6
2026-02,REG,S00034,partenza,"(0,1]",2,2,0
2026-02,REG,S00034,partenza,"(1,5]",8,20,0
2026-02,REG,S00034,partenza,"(15,30]",2,46,0
2026-02,REG,S00034,partenza,"(30,60]",1,34,0
2026-02,REG,S00034,partenza,"(5,10]",3,29,0
2026-02,REG,S00039,partenza,"(1,5]",1,4,0
2026-02,REG,S00070,arrivo,"(-1,0]",2,0,0
2026-02,REG,S00070,arrivo,"(-5,-1]",8,0,18
2026-02,REG,S00070,arrivo,"(0,1]",1,1,0
2026-02,REG,S00070,arrivo,"(1,5]",3,7,0
2026-02,REG,S00070,arrivo,"(5,10]",1,7,0
2026-02,REG,S00070,partenza,"(-1,0]",3,0,0
2026-02,REG,S00070,partenza,"(-5,-1]",6,0,12
2026-02,REG,S00070,partenza,"(0,1]",2,2,0
2026-02,REG,S00070,partenza,"(1,5]",2,4,0
2026-02,REG,S00070,partenza,"(5,10]",1,8,0
2026-02,REG,S00088,arrivo,"(-1,0]",3,0,0
2026-02,REG,S00088,arrivo,"(-5,-1]",11,0,26
2026-02,REG,S00088,arrivo,"(0,1]",1,1,0
2026-02,REG,S00088,arrivo,"(1,5]",2,6,0
2026-02,REG,S00088,arrivo,"(10,15]",3,42,0
2026-02,REG,S00088,partenza,"(-1,0]",2,0,0
2026-02,REG,S00088,partenza,"(-5,-1]",5,0,7
2026-02,REG,S00088,partenza,"(0,1]",5,5,0
2026-02,REG,S00088,partenza,"(1,5]",5,16,0
2026-02,REG,S00088,partenza,"(30,60]",1,31,0
2026-02,REG,S00088,partenza,"(5,10]",3,21,0
2026-02,REG,S00154,arrivo,"(-10,-5]",1,0,5
2026-02,REG,S00154,arrivo,"(-5,-1]",11,0,17
2026-02,REG,S00154,arrivo,"(0,1]",4,4,0
2026-02,REG,S00154,arrivo,"(1,5]",2,5,0
2026-02,REG,S00154,arrivo,"(15,30]",1,19,0
2026-02,REG,S00154,arrivo,"(30,60]",1,36,0
2026-02,REG,S00154,arrivo,"(5,10]",1,6,0
2026-02,REG,S00154,partenza,"(-1,0]",1,0,0
2026-02,REG,S00154,partenza,"(-10,-5]",1,0,7
2026-02,REG,S00154,partenza,"(-5,-1]",11,0,24
2026-02,REG,S00154,partenza,"(0,1]",1,1,0
2026-02,REG,S00154,partenza,"(1,5]",6,17,0
2026-02,REG,S00154,partenza,"(5,10]",2,14,0
2026-02,REG,S00202,arrivo,"(-1,0]",1,0,0
2026-02,REG,S00202,arrivo,"(-10,-5]",1,0,5
2026-02,REG,S00202,arrivo,"(-5,-1]",2,0,5
2026-02,REG,S00202,arrivo,"(0,1]",2,2,0
2026-02,REG,S00202,arrivo,"(1,5]",2,8,0
2026-02,REG,S00202,arrivo,"(10,15]",1,11,0
2026-02,REG,S00202,arrivo,"(5,10]",2,15,0
2026-02,REG,S00202,partenza,"(-1,0]",1,0,0
2026-02,REG,S00202,partenza,"(-10,-5]",1,0,5
2026-02,REG,S00202,partenza,"(-5,-1]",4,0,12
2026-02,REG,S00202,partenza,"(0,1]",1,1,0
2026-02,REG,S00202,partenza,"(1,5]",3,10,0
2026-02,REG,S00202,partenza,"(10,15]",1,15,0
2026-02,REG,S00208,arrivo,"(-5,-1]",1,0,2
2026-02,REG,S00208,partenza,"(0,1]",1,1,0
2026-02,REG,S00219,arrivo,"(-1,0]",6,0,0
2026-02,REG,S00219,arrivo,"(-10,-5]",12,0,72
2026-02,REG,S00219,arrivo,"(-15,-10]",2,0,21
2026-02,REG,S00219,arrivo,"(-5,-1]",35,0,78
2026-02,REG,S00219,arrivo,"(0,1]",2,2,0
2026-02,REG,S00219,arrivo,"(1,5]",20,58,0
2026-02,REG,S00219,arrivo,"(10,15]",2,27,0
2026-02,REG,S00219,arrivo,"(5,10]",2,14,0
2026-02,REG,S00219,partenza,"(-1,0]",5,0,0
2026-02,REG,S00219,partenza,"(-10,-5]",15,0,89
2026-02,REG,S00219,partenza,"(-15,-10]",1,0,10
2026-02,REG,S00219,partenza,"(-5,-1]",35,0,81
2026-02,REG,S00219,partenza,"(0,1]",13,13,0
2026-02,REG,S00219,partenza,"(1,5]",9,29,0
2026-02,REG,S00219,partenza,"(10,15]",2,22,0
2026-02,REG,S00219,partenza,"(15,30]",1,19,0
2026-02,REG,S00219,partenza,"(30,60]",2,71,0
2026-02,REG,S00219,partenza,"(5,10]",4,31,0
2026-02,REG,S00228,arrivo,"(-1,0]",3,0,0
2026-02,REG,S00228,arrivo,"(-5,-1]",5,0,6
